Input file: pvalue_testdata4_bimodalnulltest2.txt

Number of groups provided by the input file, including the reference group: 2.

Input data is unlogged.
Applying algorithm to unlogged data.
Stat: t-statistic.
Number of replicates for group 0: 7.
Number of replicates for group 1: 7.

Min presence required for group 0: 3.
Min presence required for group 1: 3.

Level confidence for group 1: .7.

t-stat tuning parameter for group 1: 0.000515075869016473

Statistic range for group 1: [-3.81064553205976,6.79581046673773].

Lower cutratio for group 1: -3.81445617759182.
Upper cutratio for group 1: 2.52804149362644.


Condition 1 Upregulated Genes
-----------
96	0.884
58	0.884
18	0.884
93	0.884
56	0.884
68	0.884
76	0.884
54	0.884
63	0.884
55	0.884
78	0.884
77	0.884
97	0.84
101	0.84
36	0.84
17	0.817
51	0.813
0	0.764
89	0.764
86	0.764
83	0.764
141	0.764
71	0.764
35	0.764
34	0.764
30	0.764
59	0.764
26	0.764
53	0.764
519	0.764
39	0.764
44	0.764
37	0.764
419	0.764
15	0.764
98	0.764
95	0.764
870	0.75
74	0.744
918	0.692
429	0.682
545	0.682
331	0.682
647	0.682
23	0.658
12	0.65
569	0.643
488	0.634
103	0.607
911	0.584
625	0.584
692	0.584
14	0.582
814	0.582
13	0.582
11	0.582
25	0.582
24	0.582
273	0.582
412	0.582
883	0.582
19	0.582
583	0.582
332	0.582
45	0.582
46	0.582
52	0.582
57	0.582
60	0.582
64	0.582
66	0.582
67	0.582
75	0.582
79	0.582
611	0.582
5	0.582
6	0.582
7	0.582
84	0.582
94	0.582
898	0.564
484	0.563
972	0.563
254	0.563
21	0.563
760	0.56
754	0.56
509	0.56
303	0.554
190	0.547
119	0.54
88	0.53
65	0.526
967	0.526
908	0.502
710	0.502
116	0.49
663	0.488
9	0.488
347	0.488
602	0.472
691	0.433
825	0.418
451	0.406
709	0.406
170	0.399
673	0.399
942	0.399
454	0.399
555	0.399
803	0.399
414	0.388
995	0.388
920	0.375
247	0.375
818	0.375
366	0.375
927	0.375
99	0.375
700	0.375
699	0.375
750	0.371
169	0.371
813	0.367
73	0.367
431	0.367
72	0.367
31	0.367
70	0.367
605	0.367
500	0.367
69	0.367
1	0.367
3	0.367
8	0.367
527	0.367
16	0.367
421	0.367
33	0.367
324	0.367
894	0.367
372	0.367
91	0.367
87	0.367
28	0.367
631	0.367
490	0.367
82	0.367
32	0.367
38	0.366
380	0.364
552	0.357
428	0.355
784	0.338
828	0.338
144	0.338
493	0.338
311	0.33
671	0.33
681	0.325
988	0.325
448	0.325
668	0.31
895	0.31
242	0.299
41	0.299
969	0.299
657	0.296
132	0.296
694	0.296
452	0.296
317	0.296
363	0.296
567	0.296
886	0.296
501	0.296
906	0.296
61	0.296
322	0.296
544	0.296
879	0.296
368	0.296
416	0.296
129	0.296
562	0.296
656	0.293
518	0.293
502	0.293
626	0.293
941	0.293
441	0.293
925	0.278
293	0.278
643	0.278
702	0.278
893	0.247
582	0.236
249	0.236
258	0.236
100	0.236
401	0.236
944	0.221
701	0.221
224	0.221
291	0.221
259	0.221
339	0.221
961	0.221
688	0.221
603	0.221
110	0.221
864	0.221
510	0.221
209	0.221
85	0.221
722	0.221
188	0.221
244	0.221
338	0.221
596	0.203
730	0.203
4	0.201
223	0.201
606	0.201
187	0.201
430	0.201
648	0.201
615	0.201
791	0.201
477	0.201
810	0.201
253	0.201
42	0.201
901	0.201
682	0.201
373	0.201
191	0.201
278	0.201
966	0.201
796	0.201
138	0.201
591	0.201
237	0.201
660	0.192
349	0.19
127	0.19
676	0.189
230	0.189
465	0.189
435	0.189
40	0.182
92	0.182
27	0.182
62	0.182
20	0.177
50	0.177
876	0.167
43	0.167
805	0.167
149	0.167
115	0.167
751	0.167
589	0.167
104	0.167
713	0.167
266	0.157
195	0.157
410	0.157
413	0.157
271	0.157
346	0.157
350	0.157
281	0.157
355	0.157
357	0.157
286	0.157
288	0.157
432	0.157
360	0.157
434	0.157
361	0.157
899	0.157
571	0.157
364	0.157
221	0.157
851	0.157
438	0.157
365	0.157
718	0.157
719	0.157
574	0.157
575	0.157
439	0.157
649	0.157
577	0.157
105	0.157
48	0.157
297	0.157
302	0.157
513	0.157
650	0.157
514	0.157
517	0.157
725	0.157
726	0.157
580	0.157
728	0.157
856	0.157
585	0.157
659	0.157
586	0.157
588	0.157
802	0.157
859	0.157
787	0.157
136	0.157
379	0.157
153	0.157
735	0.157
736	0.157
809	0.157
525	0.157
453	0.157
860	0.157
111	0.157
665	0.157
167	0.157
211	0.157
384	0.157
594	0.157
667	0.157
790	0.157
597	0.157
598	0.157
388	0.157
936	0.157
117	0.157
212	0.157
670	0.157
530	0.157
817	0.157
745	0.157
533	0.157
982	0.157
463	0.157
390	0.157
391	0.157
984	0.157
677	0.157
393	0.157
798	0.157
799	0.157
943	0.157
945	0.157
989	0.157
215	0.157
216	0.157
229	0.157
903	0.157
610	0.157
950	0.157
542	0.157
126	0.157
471	0.157
762	0.157
990	0.157
548	0.157
690	0.157
835	0.157
836	0.157
157	0.157
991	0.157
955	0.157
218	0.157
165	0.157
958	0.157
622	0.157
696	0.157
994	0.157
553	0.157
912	0.157
481	0.157
238	0.157
629	0.157
998	0.157
557	0.157
843	0.157
148	0.157
487	0.157
774	0.157
847	0.157
203	0.157
301	0.157
777	0.157
204	0.157
312	0.157
243	0.157
318	0.157
319	0.157
174	0.157
703	0.157
250	0.157
704	0.157
325	0.157
327	0.157
563	0.157
181	0.157
186	0.157
402	0.157
496	0.157
404	0.157
406	0.157
711	0.157
334	0.157
461	0.153
150	0.153
214	0.153
763	0.144
418	0.136
257	0.136
246	0.136
231	0.136
479	0.136
370	0.131
541	0.131
826	0.127
228	0.127
274	0.127
820	0.127
520	0.127
937	0.127
633	0.127
524	0.127
664	0.127
819	0.127
732	0.127
564	0.127
804	0.127
29	0.127
729	0.127
783	0.127
928	0.127
534	0.127
916	0.127
581	0.127
537	0.127
492	0.127
794	0.127
721	0.127
180	0.127
300	0.127
420	0.127
744	0.127
425	0.127
890	0.127
780	0.127
646	0.127
716	0.127
456	0.127
959	0.127
697	0.127
695	0.127
265	0.127
473	0.127
80	0.127
193	0.127
255	0.127
905	0.127
620	0.127
49	0.127
951	0.127
512	0.127
176	0.127
125	0.127
900	0.127
949	0.127
270	0.127
163	0.127
22	0.127
374	0.127
874	0.127
871	0.127
409	0.126
179	0.126
679	0.126
888	0.126
539	0.126
437	0.126
262	0.126
806	0.126
543	0.126
651	0.12
107	0.12
354	0.12
386	0.12
997	0.12
486	0.12
375	0.12
403	0.12
833	0.12
882	0.113
824	0.113
383	0.113
118	0.113
865	0.113
343	0.113
475	0.113
155	0.113
194	0.113
183	0.113
314	0.113
551	0.113
202	0.113
957	0.113
367	0.113
526	0.113
225	0.113
395	0.113
326	0.113
329	0.113
172	0
579	0
720	0
173	0
723	0
724	0
248	0
175	0
652	0
653	0
177	0
178	0
654	0
320	0
321	0
727	0
323	0
655	0
584	0
251	0
658	0
252	0
587	0
2	0
800	0
801	0
731	0
733	0
328	0
661	0
182	0
734	0
256	0
807	0
662	0
184	0
590	0
185	0
808	0
737	0
592	0
738	0
189	0
400	0
593	0
666	0
739	0
330	0
595	0
669	0
405	0
599	0
10	0
811	0
333	0
260	0
812	0
407	0
740	0
261	0
741	0
408	0
335	0
742	0
815	0
743	0
336	0
263	0
816	0
672	0
337	0
264	0
746	0
674	0
747	0
675	0
192	0
748	0
749	0
678	0
821	0
822	0
267	0
823	0
752	0
680	0
753	0
268	0
269	0
196	0
197	0
198	0
199	0
827	0
411	0
755	0
683	0
340	0
756	0
341	0
415	0
342	0
829	0
684	0
757	0
685	0
758	0
417	0
344	0
686	0
759	0
687	0
345	0
272	0
689	0
902	0
830	0
831	0
904	0
832	0
761	0
834	0
348	0
275	0
907	0
276	0
909	0
764	0
837	0
277	0
765	0
838	0
279	0
693	0
766	0
422	0
423	0
839	0
424	0
351	0
767	0
352	0
768	0
426	0
353	0
280	0
769	0
427	0
698	0
910	0
840	0
913	0
841	0
282	0
914	0
842	0
356	0
283	0
915	0
770	0
284	0
771	0
285	0
844	0
358	0
917	0
359	0
772	0
845	0
287	0
773	0
846	0
289	0
919	0
